Datetime,Floor,Room_ID,Temp_C,Humidity_%,CO2_ppm,Power_Usage_kWh,Occupancy,Light_Intensity,Air_Quality_Index
2025-01-01 17:00:00,1,A101,23.674523373243574,54.26763596629192,577.6991491772147,2.8887553156099686,6,324.06143923504794,42.99346886101321
2025-01-01 18:00:00,1,A101,25.120460419882054,67.31621056242643,610.3819517609438,3.450773671166806,1,195.06204291806444,53.74638316323436
2025-01-01 19:00:00,1,A101,29.317457046726208,61.15889188358055,609.2837758371903,2.9554028947678774,0,259.9086078325153,61.64783044648771
2025-01-01 20:00:00,1,A101,27.810410611756375,61.961628767459516,575.9679590735116,3.3384474742922854,0,301.4049731674101,45.39506549755635
2025-01-01 21:00:00,1,A101,26.579345609501345,57.15744731631521,565.1623850711405,2.958849218039864,9,402.4668284466934,49.15312994374423
2025-01-01 22:00:00,1,A101,22.87539257254779,57.36796215317591,574.0287882883099,4.07496720250877,1,344.0989569501447,46.123354821080284
2025-01-01 23:00:00,1,A101,23.32483721647377,58.3859303279105,713.6159558660361,3.498186970032221,6,472.1930305459329,46.41807479828138
2025-01-02 00:00:00,1,A101,27.72777304883421,67.69581358134667,603.7754521085553,3.1970666414522473,4,392.9941397124212,55.402414977640525
2025-01-02 01:00:00,1,A101,22.526098578243836,48.39771693457862,646.0970782808449,3.4484923366165927,7,486.03333578565355,40.37955566154931
2025-01-02 02:00:00,1,A101,26.30609662209952,60.51343732731356,527.5098531417884,3.884315621725267,8,468.7416505995736,41.80301731382073
2025-01-02 03:00:00,1,A101,27.09869478464173,61.625528307571,656.7250532440023,2.8227513690192896,0,233.49629672426076,50.63820197386784
2025-01-02 04:00:00,1,A101,27.68633642459356,51.327261750262366,572.0052683943047,3.8524641092250747,2,274.07149196209434,54.69466174332115
2025-01-02 05:00:00,1,A101,25.63178181430463,55.29640642026598,665.5256109247334,3.285137321156305,1,385.01725739982703,41.20120091751943
2025-01-02 06:00:00,1,A101,26.700241164247714,56.971699757324146,619.765200266322,2.514594008236192,3,362.09900322350114,48.91177524566957
2025-01-02 07:00:00,1,A101,24.751735222236682,58.70170408973869,597.3768883827665,3.6885248974518037,4,349.53133120577934,41.40963384350091
2025-01-02 08:00:00,1,A101,20.363863503624344,53.65990824078564,674.8164894770545,3.13229448796458,2,295.80712818994334,38.24451743174687
2025-01-02 09:00:00,1,A101,25.116417436892,49.28514851084688,637.8893680174142,3.580392263184117,0,320.93197345863007,42.97083230714148
2025-01-02 10:00:00,1,A101,21.396224061986878,57.33858538749058,542.4283027954674,3.044753390211202,7,441.1965907232918,42.576301095990395
2025-01-02 11:00:00,1,A101,27.874712656667054,55.03653186370316,686.5440663986043,3.7941013052520556,2,282.37173141699924,45.11102401128428
2025-01-02 12:00:00,1,A101,25.330045596218678,50.72035541085316,618.018192898019,3.032668629074968,5,379.2734097305054,47.24126668412162
2025-01-02 13:00:00,1,A101,23.213759452741552,53.32591376302633,698.019007056644,3.36427550003554,4,440.51993165683194,42.651529148588395
2025-01-02 14:00:00,1,A101,24.25095688181906,48.543919434319086,581.7245317096331,3.511156880832032,1,218.74287066711963,45.25143065458159
2025-01-02 15:00:00,1,A101,23.676427070463223,59.26216667398112,580.373963078365,3.24263177926655,4,469.06455385131835,39.76951543313631
2025-01-02 16:00:00,1,A101,21.902342640351815,53.284354679479506,629.1927757204779,3.588948567549417,6,380.6199044820564,49.714735098634804
2025-01-02 17:00:00,1,A101,22.632853664110925,56.14485216115219,603.0306853410901,2.892364531739038,4,365.96725623295896,38.27613458414401
2025-01-02 18:00:00,1,A101,23.901494185271396,60.48398127220702,725.6556078479101,3.050796688646777,9,557.1533825929541,51.67586348477808
2025-01-02 19:00:00,1,A101,24.743175706920585,52.67167614372727,622.9254451153422,4.473998464225161,0,396.6771314714996,47.78498005124863
2025-01-02 20:00:00,1,A101,26.13553673551525,55.74090865689575,678.6217891196121,3.5657000054801644,1,268.2798821757158,50.07870607223327
2025-01-02 21:00:00,1,A101,25.962435456856255,57.335285863644444,676.8508709316728,3.523445072387034,7,415.67836169738194,49.73137092945784
2025-01-02 22:00:00,1,A101,26.76998093437333,52.67735125677516,588.888141754686,3.12225567954182,4,406.47177558269016,48.50938459765342
2025-01-02 23:00:00,1,A101,24.819842733639586,52.47059973382853,622.5371979427633,3.547299945940857,4,417.36468025616307,48.916908773874134
2025-01-03 00:00:00,1,A101,24.958196812071705,55.58663691654391,683.8832447894213,3.0042143055820847,7,449.0246252749774,52.110433692625165
2025-01-03 01:00:00,1,A101,26.528956470651423,49.44418093627951,576.8692439217226,3.6952969947120726,0,283.70134295092555,65.0965310109581
2025-01-03 02:00:00,1,A101,21.910002102806004,50.78632451756539,639.6020944866298,3.2377373762031576,3,455.61588199199855,45.54216056321289
2025-01-03 03:00:00,1,A101,21.41590979972957,52.76613244105046,680.2461460889288,2.701669765393239,3,450.6833287939454,41.657195535936054
2025-01-03 04:00:00,1,A101,25.18014517396332,55.4136521790024,607.0791132091282,3.891741160070501,7,416.44808471908385,47.59133116680611
2025-01-03 05:00:00,1,A101,22.10383131700535,47.962681128117225,584.0777889373782,3.1932764241440763,5,349.0329266379964,44.20823145625704
2025-01-03 06:00:00,1,A101,23.5513324093058,45.62110680718028,591.289927559616,2.5540128372705753,9,522.5972233782343,46.85726136573278
2025-01-03 07:00:00,1,A101,26.109385588447257,58.665866823721764,564.7889105726433,3.6807859206487983,8,387.7195013763959,43.64597571503225
2025-01-03 08:00:00,1,A101,24.313597526737663,57.2883822721442,623.4826332259439,3.791752153179232,4,422.1787011390172,39.53041399453492
2025-01-03 09:00:00,1,A101,23.5963731149448,50.164444726995164,691.8377336274776,2.949150011496085,9,589.4901466608836,40.06963213938862
2025-01-03 10:00:00,1,A101,23.32055631563845,52.003036772779886,513.8052137845096,3.037122489159619,1,280.08823909842334,35.0899406500801
2025-01-03 11:00:00,1,A101,24.353254401993595,46.69941289721834,706.387381371713,2.5536993177921534,2,377.0981508264733,53.153675744852464
2025-01-03 12:00:00,1,A101,26.40048590672484,54.33850278028768,616.3194442104046,3.1588894055063945,0,317.030762564418,48.89527647921776
2025-01-03 13:00:00,1,A101,27.744755593094492,51.61106953503308,677.6765936003934,3.1124946858150926,0,294.2730077373691,58.45535868206023
2025-01-03 14:00:00,1,A101,21.811144682411268,52.00312488523114,620.2621849859091,3.3234902968823707,4,426.20761915427676,43.889193535872124
2025-01-03 15:00:00,1,A101,22.298556094116986,51.813822339620614,587.1735524265591,2.910459885376062,3,395.5807439044445,34.845637253310215
2025-01-03 16:00:00,1,A101,21.931771658528756,61.38838410949255,636.6157005989796,2.925756731721723,1,383.77316243268103,39.77187001979812
2025-01-03 17:00:00,1,A101,26.874145040630356,52.15336934725611,640.6856399976037,3.971044252152957,6,452.2687974792574,56.998304268898494
2025-01-03 18:00:00,1,A101,23.07015307883979,58.4302572999922,672.9212243424794,2.4206302567884426,2,326.5296582777721,46.45722968008419
2025-01-03 19:00:00,1,A101,28.004714104192058,55.37047390209887,701.4307772785646,2.609949270892554,2,388.43142423136726,56.252399924786
2025-01-03 20:00:00,1,A101,27.424312866450204,54.2797535086274,626.4020534279231,3.0593308253601372,1,376.1338842399011,43.90666746469965
2025-01-03 21:00:00,1,A101,24.75417738689709,54.623481726224384,564.9374047576445,3.543836637461647,7,489.855761094891,43.98113511183436
2025-01-03 22:00:00,1,A101,25.93555909241542,55.075321907894974,551.7167606758172,3.552053429845267,4,353.48711908137795,43.42392163027729
2025-01-03 23:00:00,1,A101,24.785939280090883,49.82378838790313,592.3175347326409,2.7010610537055757,9,474.9025243760072,45.70572431621782
2025-01-04 00:00:00,1,A101,26.02917798138108,61.02317536287913,662.5677132300254,2.989818138732224,0,308.90642128805325,48.86221039431469
2025-01-04 01:00:00,1,A101,26.599382445170416,55.345027556795166,658.4363746073665,2.9098283229711424,7,427.35403479465026,50.420300669754944
2025-01-04 02:00:00,1,A101,26.733698126684285,57.35518415709011,602.089539975461,3.7509317185089435,2,299.47470765103907,44.96558223418782
2025-01-04 03:00:00,1,A101,24.62618975487918,54.76104561313231,566.9368683526704,2.972813326943492,9,401.9747042808665,45.95519550829045
2025-01-04 04:00:00,1,A101,24.300432478086297,44.44650239424911,687.1549409053865,2.6461714659081212,1,323.86841538238093,41.16599335858514
2025-01-04 05:00:00,1,A101,28.046248154539313,57.694550218423295,568.1376922836772,3.2048306609581956,8,495.57271325974136,50.32698349625195
2025-01-04 06:00:00,1,A101,22.16959496096497,57.97700567855212,516.0436138512752,3.2892625188126696,8,441.9288580286511,38.307159223522405
2025-01-04 07:00:00,1,A101,24.083780194337248,51.870035348727995,600.904488881562,3.09327438059115,7,314.86202391688926,47.59981628526596
2025-01-04 08:00:00,1,A101,25.780506537966286,54.57545583752084,631.8662192379871,3.4367887015693137,0,389.75822783194815,47.507137035656584
2025-01-04 09:00:00,1,A101,26.132680261038043,59.159090880526314,532.6919220669404,4.608349973300797,4,351.77214983652124,42.58204612460182
2025-01-04 10:00:00,1,A101,25.55951469957342,41.29522577770149,597.06903615285,3.1466418003390912,9,469.3263681546333,47.78225957261755
2025-01-04 11:00:00,1,A101,26.528504397218047,55.0539908240485,664.096495519162,2.4575639305161303,5,356.97933173580236,47.77519602847859
2025-01-04 12:00:00,1,A101,27.01258561842888,52.115540652384254,661.7846056032571,2.7351465726711908,0,296.41629817212817,45.523924695445054
2025-01-04 13:00:00,1,A101,27.57681268035698,57.32258302621425,592.0129012635864,4.05251255733041,4,388.48646421951867,51.52072396907807
2025-01-04 14:00:00,1,A101,25.9760881587575,62.90067047537601,614.00745403172,3.3568647301064902,8,498.14236453990605,51.28208435293703
2025-01-04 15:00:00,1,A101,24.115135250177406,57.29355085779506,652.6699868957443,2.654437805525647,3,401.01228697431276,36.220584591174266
2025-01-04 16:00:00,1,A101,23.99842723516481,64.53509450955278,647.626657617372,3.4477752254895764,5,283.68241432501117,52.027137137075975
2025-01-04 17:00:00,1,A101,21.27818023829071,59.98470034139201,654.3415895271323,2.1302034987425564,4,391.7807279054283,42.95410234128757
2025-01-04 18:00:00,1,A101,22.04282750844032,60.71877021603464,636.9248203747208,3.092356043049599,0,348.2961003979795,40.86517757639183
2025-01-04 19:00:00,1,A101,24.025209952157706,57.01910279339653,565.4304781353264,2.891499280369553,6,402.3937639848163,41.57811851485945
2025-01-04 20:00:00,1,A101,24.896482030589397,64.20471534968604,599.6862635305108,3.430264493537008,3,472.859914054657,41.12163615016927
2025-01-04 21:00:00,1,A101,31.348884274253518,55.911203023283264,491.3534379307828,3.1072308800160444,1,321.36323524094394,56.93580138824017
2025-01-04 22:00:00,1,A101,28.412327946795422,57.5850786505898,679.0987024310907,3.479085922680674,9,421.11072292538233,50.21433498193221
2025-01-04 23:00:00,1,A101,21.64108143599642,51.974684620040485,658.0959493217833,3.4063278811915096,7,562.2875989808413,40.50922827508681
2025-01-05 00:00:00,1,A101,25.218789589209784,58.62883311949346,644.0504615868357,3.4119420121395656,7,500.2485323650374,50.24020888876339
2025-01-05 01:00:00,1,A101,23.740256708758437,54.08265423201768,603.5363146472091,3.064859276635278,9,606.9345550868743,46.13563989952794
2025-01-05 02:00:00,1,A101,23.823826347370893,54.33299571054228,673.5498233602627,3.008599699293501,4,334.23793100018173,45.61366933979532
2025-01-05 03:00:00,1,A101,27.1035669340318,53.76316124569948,616.726132312127,3.7037086805414003,1,328.06766129394515,54.25175805362944
2025-01-05 04:00:00,1,A101,25.94337621039568,47.35117848413596,671.9413072555965,2.9508919858423237,5,366.37660753147424,45.33061665739267
2025-01-05 05:00:00,1,A101,25.89079764882348,55.07105944408099,733.8325813199418,2.4853486947228736,5,528.667990162493,49.41601328091882
2025-01-05 06:00:00,1,A101,25.027858583825893,54.87937456444998,629.9042380383928,3.2278197940380284,0,298.36233648920006,43.63763569236689
2025-01-05 07:00:00,1,A101,23.574308434645673,55.53215113845948,607.2511391289572,4.051996494291344,1,243.2660759008622,57.2012918022573
2025-01-05 08:00:00,1,A101,28.183434646376313,54.91038213219073,605.0681104100742,2.9420950655656912,6,412.5061016618769,55.056374201511666
2025-01-05 09:00:00,1,A101,26.666447755241485,48.36730491945121,601.9054514383498,3.2652050885434947,1,307.1591486037134,54.47338293376342
2025-01-05 10:00:00,1,A101,21.754952739604494,56.70494176138567,621.2785668204717,2.594574734797108,7,444.9372888818667,39.070965417477666
2025-01-05 11:00:00,1,A101,26.000955038841266,49.73370639677502,602.4659236060606,3.185391974223204,7,475.54799841017456,50.24788587117334
2025-01-05 12:00:00,1,A101,24.27806766836184,60.79664901682124,565.9468336200051,3.607967803472132,6,336.51104139658,53.03903834423732
2025-01-05 13:00:00,1,A101,22.516997538101755,50.91847295472577,685.7883254141079,2.4234464765308923,3,295.97853237518586,50.66584924026641
2025-01-05 14:00:00,1,A101,20.836141184232556,63.48228184145019,630.5508733601309,3.2516434440648037,5,382.24838361766376,39.26515727497971
2025-01-05 15:00:00,1,A101,25.56894517833908,55.19275757675446,553.2855992222021,3.23927668025783,1,427.7619769216536,50.032032770969046
2025-01-05 16:00:00,1,A101,23.754290993797433,52.90928482995364,555.5776310121338,3.350408711127026,6,467.5089239764284,45.76222032971692
2025-01-05 17:00:00,1,A101,27.693491957281992,55.63396579840235,582.0180309760889,3.298324565170513,4,431.4577818662822,53.57015163639009
2025-01-05 18:00:00,1,A101,25.51205946862775,59.91345491972757,703.2737222231289,3.8071850325090653,6,479.30890911620605,49.342546809956644
2025-01-05 19:00:00,1,A101,27.807795082396566,52.52246331765258,527.2607097920347,2.8052084712126297,5,382.599345685158,51.88098907719494
2025-01-05 20:00:00,1,A101,22.13127006568231,57.90511004932993,543.7992379136485,2.900780476291473,3,311.20633735113336,44.96874149354031
2025-01-05 21:00:00,1,A101,23.101202222336113,68.16191032418695,644.6658950440444,3.3924180618474367,4,292.2606579712383,42.02959350140988
2025-01-05 22:00:00,1,A101,22.536083748507956,55.72613388564673,631.7999878338666,3.416338178956897,1,295.99387051018533,52.88251168402874
2025-01-05 23:00:00,1,A101,22.463956976713863,48.354270864192415,702.7489187868292,2.947860434705053,7,362.1023841161666,39.95349634037943
2025-01-06 00:00:00,1,A101,25.99947524022422,57.662975546852756,565.6109532369119,3.7647412536723848,1,304.6107191660094,44.360567902936545
2025-01-06 01:00:00,1,A101,26.327474427776043,60.050707302143095,576.5696405367198,3.3223834335474516,7,474.58103404754337,54.85138753645149
2025-01-06 02:00:00,1,A101,26.609606357467612,59.651266729767705,621.9870847955214,3.3056742394881096,1,243.67240691511267,49.149559026201516
2025-01-06 03:00:00,1,A101,26.63696946927708,55.66923827123,642.3319865758543,3.193363812017104,1,387.8428387109444,47.90007243418819
2025-01-06 04:00:00,1,A101,27.713266764366907,41.437547540760136,687.3927890664518,3.948703057431312,7,418.2751886283842,50.75460080205514
2025-01-06 05:00:00,1,A101,25.444267543267426,52.60625689168261,682.787806278676,2.8526963488902477,6,440.6285198322061,38.06799016775082
2025-01-06 06:00:00,1,A101,23.698830316886287,60.217729546432764,663.3882512085444,3.4415161026976078,9,469.09480508130287,49.01083078945049
2025-01-06 07:00:00,1,A101,25.51232291686765,54.90059194855567,652.0451924704618,3.2140433144641207,6,549.8852321617192,44.293243038089784
2025-01-06 08:00:00,1,A101,23.64458198874991,47.39377562705677,606.6841335738649,2.9677325351788935,3,316.36846863144945,47.32429502314024
2025-01-06 09:00:00,1,A101,24.399279023822743,50.976065416698376,569.6942053458253,2.7745440210859065,4,378.2657556306609,45.66657376378634
2025-01-06 10:00:00,1,A101,28.101000985628154,50.00822979630605,669.2161199238292,3.1930055778872455,7,555.4861377703094,49.574678602761274
2025-01-06 11:00:00,1,A101,27.33420582876727,63.10554278893858,541.5019831171328,3.336981482036784,1,299.2066329294108,49.563182704707685
2025-01-06 12:00:00,1,A101,26.03054570597353,60.970909812755345,624.8272631769388,2.5500815443382274,3,431.0252123994927,45.455632574969066
2025-01-06 13:00:00,1,A101,23.335288853791543,57.35707778193202,592.3888477859514,3.616465908877755,7,327.7166400503082,38.202610249978676
2025-01-06 14:00:00,1,A101,24.638018522120554,46.190681289801304,616.5488742501886,3.206210667864874,8,417.47217706689025,45.96520227993364
2025-01-06 15:00:00,1,A101,21.502906030084947,48.713298497855774,664.205041827959,2.8246581042973364,9,507.5533872737954,39.84225051806422
2025-01-06 16:00:00,1,A101,25.08654338948858,60.15236710217915,627.5684737285188,3.731398492895244,7,474.0945744813156,55.68230814494252
2025-01-06 17:00:00,1,A101,26.16785637065193,53.203539546064704,649.5327415346154,3.854351790291454,0,286.6881233919271,47.4878598647135
2025-01-06 18:00:00,1,A101,22.66220746851656,51.2874282457153,573.5865274291775,3.5971844044615846,4,361.4838315701352,36.89248527492856
2025-01-06 19:00:00,1,A101,23.620919357839266,57.47477758780763,640.9126277393,3.500206014619218,6,452.62673468797396,34.18823506655171
2025-01-06 20:00:00,1,A101,24.433781997529493,50.58986329396286,600.4530715167388,2.96478421647687,6,446.90111773984216,45.111864961641906
2025-01-06 21:00:00,1,A101,27.41796388821293,47.79252875968192,628.7772914945253,3.504256174188713,1,357.59513090163495,56.00819608155644
2025-01-06 22:00:00,1,A101,23.609156740220048,54.79214951228738,721.0200981841056,2.930062861768306,3,438.27620146171705,44.09976315691621
2025-01-06 23:00:00,1,A101,23.889600946613605,64.40578534720295,547.5993049791878,2.200597021689959,6,484.9329867082168,43.79359429165212
2025-01-07 00:00:00,1,A101,26.668171437216607,52.526483155411086,583.8281592946587,3.665572764628804,2,372.51005889793305,48.67874514848289
2025-01-07 01:00:00,1,A101,28.69327399209533,49.64957616836924,543.7237414537631,2.9540459650593776,2,284.17070978730766,46.967070350073435
2025-01-07 02:00:00,1,A101,26.88433301032766,59.30048192071535,637.6881389495934,3.1560238890485968,7,487.5251377641313,48.43066826863811
2025-01-07 03:00:00,1,A101,26.011003621222983,54.85537557912565,633.4834678698535,3.1849717822018087,4,372.0672252065707,42.42363433431926
2025-01-07 04:00:00,1,A101,24.2595811543735,55.11653800442935,587.5013394068264,3.7686118107674242,7,449.82605848507353,47.93919449075782
2025-01-07 05:00:00,1,A101,24.820528611425548,62.200586077247365,586.1803848970366,4.2004702164554075,5,371.3055258832433,43.18090568875277
2025-01-07 06:00:00,1,A101,22.34709041109307,60.77292140929685,547.3286751362797,4.282663754226856,0,277.38468403754615,28.04807094040416
2025-01-07 07:00:00,1,A101,21.832194353028555,58.80207328072149,659.2900079325416,3.5127287808924823,5,412.89984960600333,42.60287233428784
2025-01-07 08:00:00,1,A101,23.75879147212097,57.18356983445169,628.1381039461991,2.8441027556243212,5,475.1699150883575,48.18577543658228
2025-01-07 09:00:00,1,A101,24.558071652340672,55.134429194972654,630.4191403973776,2.2791325657878545,0,276.444591384865,50.79595608474156
2025-01-07 10:00:00,1,A101,26.264232202536757,50.10616676069373,637.5945533953218,3.3663903491320775,2,350.52839888142927,53.30589118529297
2025-01-07 11:00:00,1,A101,27.95170656097457,62.618420997203025,638.5979950379249,3.2140341548177394,7,484.75966100138663,55.46525208073824
2025-01-07 12:00:00,1,A101,27.09910543063867,52.32382394219716,685.8697032817163,3.3987998023461996,9,451.01495442631864,50.936383503331996
2025-01-07 13:00:00,1,A101,24.556175094412893,48.92740522175365,652.5140787479852,4.0836765009797045,8,443.98263459028396,47.758320708315225
2025-01-07 14:00:00,1,A101,26.045670976070998,52.131499980307105,618.7822703869508,4.371135179305932,1,345.2995554979767,38.29210793871397
2025-01-07 15:00:00,1,A101,23.31325369092124,54.9322522597627,551.5150910157466,3.062912841785048,5,454.5523051082334,41.587991146596465
2025-01-07 16:00:00,1,A101,26.865758168657244,59.365792743095746,526.7834235845453,2.8491996269822137,3,515.243371423336,50.73636375637159
2025-01-07 17:00:00,1,A101,30.187143007717722,57.06109201121967,615.8574542597054,3.1134174088934015,3,278.35238597290083,53.669018435289864
2025-01-07 18:00:00,1,A101,26.600996483531944,55.89637302213342,646.6429946406729,2.6730958831033713,7,415.5230278154248,52.78120458018352
2025-01-07 19:00:00,1,A101,24.047398718062343,61.941563507169036,702.9973801362644,3.9378222413128867,1,336.1900063802973,43.66732134251988
2025-01-07 20:00:00,1,A101,21.699017579924476,54.74788574139256,612.1634800888737,3.83120075493756,7,530.5846028059514,43.94330206950838
2025-01-07 21:00:00,1,A101,25.536433616555392,51.43191722129618,576.3024827254287,2.48689114270563,2,275.2659262139547,52.640025997257666
2025-01-07 22:00:00,1,A101,24.064597597376217,56.73251940865358,617.6539710560407,3.5385204136115607,9,375.2421238660007,45.57660436654385
2025-01-07 23:00:00,1,A101,24.48149911483955,61.16843460688018,652.4462105253498,2.604001831405995,0,262.8990129221511,38.96418335589547
2025-01-01 00:00:00,1,A102,27.809086748021752,46.972282966794594,645.1907847794778,2.223060377644213,0,319.09677261157765,54.22028957979363
2025-01-01 01:00:00,1,A102,27.060566908063684,56.19394579513257,607.0478927089648,3.201825075457511,1,258.1329177276477,53.33785760268494
2025-01-01 02:00:00,1,A102,25.38187550154663,50.52718383793108,575.944642523677,4.107979251669372,1,326.9671296810632,48.785871887436706
2025-01-01 03:00:00,1,A102,24.73284031738957,60.42933170933903,514.954056927404,4.768876423583887,5,455.40914083687585,39.41569156842552
2025-01-01 04:00:00,1,A102,26.22554781012514,49.732922184131716,588.8115519652098,4.257015676933393,4,374.8577918431965,48.205239406724054
2025-01-01 05:00:00,1,A102,26.33693625905822,52.415515685551085,638.6698095956777,3.5535078822435957,7,470.90143554918103,49.76575389318604
2025-01-01 06:00:00,1,A102,26.011879673067448,59.95176705518754,527.4529821052366,3.771731920932684,1,316.7930826703504,48.942101218704664
2025-01-01 07:00:00,1,A102,25.642714430900547,57.109603771176424,700.6855634529323,3.5267671507569895,3,421.15950527133293,51.76345154876034
2025-01-01 08:00:00,1,A102,24.77695588468211,58.839069597381986,659.4950040018937,3.1042872416566323,0,306.02499793946504,41.00549014373774
2025-01-01 09:00:00,1,A102,22.443954833127247,46.78129642205971,575.7418250500076,4.07628090774482,8,513.1782859693009,51.87597274643463
2025-01-01 10:00:00,1,A102,24.393936718003943,54.82648339985055,560.5756639036784,3.4560397094098345,9,480.139118546079,52.495778300565036
2025-01-01 11:00:00,1,A102,26.244793741046575,55.29200736051334,624.4804079963804,2.709303008350599,3,429.2136409255259,51.55393716231875
2025-01-01 12:00:00,1,A102,26.189508683330573,59.267077793901535,657.9464294893382,3.4405957119846877,8,400.6651441156033,56.6121436242445
2025-01-01 13:00:00,1,A102,24.806228340769852,47.952443412634025,596.6592527105109,3.086337658715914,3,316.47136918691217,40.65768733218229
2025-01-01 14:00:00,1,A102,26.941801463868618,51.91276693770451,524.394841945757,3.4984193329244024,3,324.15668898212044,56.92095089763971
2025-01-01 15:00:00,1,A102,22.882721301205837,55.315827296535865,636.4657892575888,3.4974128722038507,6,467.4469994918797,38.81953791086552
2025-01-01 16:00:00,1,A102,23.3547571690218,54.24829038709548,596.9185204871769,3.8761663043707517,9,492.3748898418605,53.93097338199672
2025-01-01 17:00:00,1,A102,27.650538102076663,57.110065803534845,567.0303934765028,3.538776858062823,8,397.80683823043574,47.50685414993882
2025-01-01 18:00:00,1,A102,23.563185468861604,59.474621884722204,605.2525160853986,3.923871036336867,9,509.333910426504,46.58392729228498
2025-01-01 19:00:00,1,A102,24.510399516387398,49.36247831129702,597.6426768808044,3.0069714490646873,1,443.40260911149136,35.536304557464504
2025-01-01 20:00:00,1,A102,23.90501928600238,50.311100830650446,584.9825596271023,2.9785008882595605,9,516.7122144851489,36.899041935152155
2025-01-01 21:00:00,1,A102,26.33396080687632,47.25234365210744,589.1093660371693,4.248247191564781,6,472.13044178182435,45.95974831638056
2025-01-01 22:00:00,1,A102,21.701835332131555,60.228675662701704,628.4562025049545,3.4257855424161594,3,330.9159543025678,34.614449035848324
2025-01-01 23:00:00,1,A102,23.701444909867988,48.880298666188715,621.7041734129613,2.915013384470679,1,293.95430903316577,44.64707453522293
2025-01-02 00:00:00,1,A102,22.309263095529,59.12007415299176,704.4818498847349,3.7352881079071207,9,541.3834496236647,35.615139596449325
2025-01-02 01:00:00,1,A102,28.345144773675408,57.095095046830224,584.7494072120795,3.272115461171147,9,430.4653805681148,55.68485154390555
2025-01-02 02:00:00,1,A102,23.170081864434607,55.40638421383514,699.1732512692047,3.1466098035643144,0,183.2213637916686,40.83541004370127
2025-01-02 03:00:00,1,A102,23.493403551322885,58.946578059273,587.5668706475565,3.4366881739721333,5,409.6024558245016,41.31689348810883
2025-01-02 04:00:00,1,A102,25.267081809564566,54.23765081809728,655.4054338344296,3.778351158397292,3,306.4702830882199,42.63948744854058
2025-01-02 05:00:00,1,A102,23.591424583617624,53.805596260667016,624.3593202103215,3.6540445609283383,2,284.83166969130633,32.66198940457605
2025-01-02 06:00:00,1,A102,25.77715720906193,67.46499758716395,619.6964544230053,3.7192453872258207,5,300.3034581865982,53.842965540280815
2025-01-02 07:00:00,1,A102,19.969923094929985,55.14101355760964,729.5953677372207,3.640328969765772,7,528.710625206901,38.53712765907081
2025-01-02 08:00:00,1,A102,24.277228465636323,52.74949433154888,592.6869914484552,3.790534326837351,2,366.82549217852016,39.988986936802014
2025-01-02 09:00:00,1,A102,25.056362314738255,54.954405016778985,674.294778291579,3.537349116439976,8,361.54263570132264,45.76441659367812
